AVG,year,player,fantasyPts,position,bucket,median,expected_diff,sleeper_id,player_id
392.0,2021,Chad Henne,3.3,QB,6,12.3,-9.0,8140,89
395.0,2021,Mike Glennon,46.9,QB,6,12.3,34.599999999999994,8140,1559
1.0,2021,Christian McCaffrey,127.5,RB,0,239.4,-111.89999999999998,8140,4034
2.0,2021,Dalvin Cook,208.3,RB,0,239.4,-31.09999999999997,8140,4029
3.4,2021,Alvin Kamara,234.7,RB,0,239.4,-4.699999999999989,8140,4035
3.9,2021,Derrick Henry,187.1,RB,0,239.4,-52.29999999999998,8140,3198
5.2,2021,Ezekiel Elliott,247.9,RB,0,239.4,8.500000000000028,8140,3164
10.6,2021,Saquon Barkley,150.6,RB,0,239.4,-88.79999999999998,8140,4866
10.8,2021,Aaron Jones,231.0,RB,1,227.8,3.1999999999999886,8140,4199
10.9,2021,Austin Ekeler,345.8,RB,1,227.8,118.0,8140,4663
11.3,2021,Jonathan Taylor,377.1,RB,1,227.8,149.3,8140,6813
13.4,2021,Nick Chubb,217.2,RB,1,227.8,-10.600000000000025,8140,4988
15.3,2021,Antonio Gibson,234.9,RB,1,227.8,7.099999999999994,8140,6945
18.2,2021,Najee Harris,300.7,RB,1,227.8,72.89999999999998,8140,7528
19.6,2021,Joe Mixon,289.9,RB,2,193.55,96.34999999999997,8140,4018
24.2,2021,Clyde Edwards-Helaire,119.6,RB,2,193.55,-73.95000000000002,8140,6820
32.1,2021,David Montgomery,199.0,RB,2,193.55,5.449999999999989,8140,5892
32.7,2021,D'Andre Swift,210.9,RB,2,193.55,17.349999999999994,8140,6790
35.9,2021,Chris Carson,50.1,RB,2,193.55,-143.45000000000002,8140,4273
43.7,2021,Miles Sanders,117.2,RB,2,193.55,-76.35000000000001,8140,6151
45.1,2021,Josh Jacobs,230.0,RB,3,169.05,60.94999999999999,8140,5850
52.1,2021,Darrell Henderson Jr.,163.4,RB,3,169.05,-5.650000000000006,8140,5916
55.3,2021,Mike Davis,144.2,RB,3,169.05,-24.850000000000023,8140,2431
56.7,2021,Javonte Williams,206.9,RB,3,169.05,37.849999999999994,8140,7588
58.3,2021,Myles Gaskin,175.6,RB,3,169.05,6.549999999999983,8140,5980
58.5,2021,James Robinson,177.9,RB,3,169.05,8.849999999999994,8140,6955
61.4,2021,Kareem Hunt,108.0,RB,4,151.8,-43.80000000000001,8140,4098
68.2,2021,Chase Edmonds,145.3,RB,4,151.8,-6.5,8140,5000
72.1,2021,Trey Sermon,28.3,RB,4,151.8,-123.5,8140,7593
73.7,2021,Damien Harris,214.1,RB,4,151.8,62.29999999999998,8140,5890
76.4,2021,Raheem Mostert,2.0,RB,4,151.8,-149.8,8140,2749
87.8,2021,Michael Carter,156.4,RB,4,151.8,4.599999999999994,8140,7607
88.9,2021,Ronald Jones,83.2,RB,5,150.3,-67.10000000000001,8140,5052
91.9,2021,Melvin Gordon III,201.1,RB,5,150.3,50.79999999999998,8140,2320
97.5,2021,AJ Dillon,187.6,RB,5,150.3,37.29999999999998,8140,6828
99.9,2021,Zack Moss,107.2,RB,5,150.3,-43.10000000000001,8140,6845
105.0,2021,Leonard Fournette,255.6,RB,5,150.3,105.29999999999998,8140,3969
109.9,2021,James Conner,257.7,RB,5,150.3,107.39999999999998,8140,4137
118.0,2021,Kenyan Drake,102.5,RB,6,106.55,-4.049999999999997,8140,3242
118.4,2021,Jamaal Williams,119.8,RB,6,106.55,13.25,8140,4149
119.6,2021,Tony Pollard,156.6,RB,6,106.55,50.05,8140,5967
123.9,2021,Nyheim Miller-Hines,116.6,RB,6,106.55,10.049999999999995,8140,5347
125.9,2021,Devin Singletary,197.8,RB,6,106.55,91.25,8140,6130
126.0,2021,Sony Michel,148.3,RB,6,106.55,41.750000000000014,8140,4962
130.0,2021,David Johnson,83.3,RB,7,89.5,-6.200000000000003,8140,2391
139.3,2021,J.D. McKissic,127.9,RB,7,89.5,38.400000000000006,8140,3664
148.3,2021,Alexander Mattison,127.9,RB,7,89.5,38.400000000000006,8140,5987
149.0,2021,Rhamondre Stevenson,116.9,RB,7,89.5,27.40000000000001,8140,7611
152.9,2021,Phillip Lindsay,45.4,RB,7,89.5,-44.1,8140,5170
152.9,2021,Latavius Murray,103.6,RB,7,89.5,14.099999999999994,8140,1476
153.1,2021,James White,31.2,RB,8,110.3,-79.10000000000001,8140,1848
162.5,2021,Kenneth Gainwell,123.4,RB,8,110.3,13.099999999999994,8140,
165.1,2021,Giovani Bernard,59.1,RB,8,110.3,-51.20000000000001,8140,1386
166.6,2021,Tevin Coleman,51.5,RB,8,110.3,-58.80000000000001,8140,2378
171.5,2021,Chuba Hubbard,139.6,RB,8,110.3,29.299999999999983,8140,7594
174.8,2021,Damien Williams,60.7,RB,8,110.3,-49.60000000000001,8140,1833
176.1,2021,Rashaad Penny,121.7,RB,9,83.85,37.85000000000001,8140,4985
185.5,2021,Ty'Son Williams,41.9,RB,9,83.85,-41.95,8140,7098
192.0,2021,Tony Jones Jr.,22.1,RB,9,83.85,-61.74999999999999,8140,6984
196.5,2021,Darrel Williams,196.0,RB,9,83.85,112.15,8140,5549
206.9,2021,Darrynton Evans,3.8,RB,9,83.85,-80.05,8140,7064
209.0,2021,Jerick McKinnon,35.9,RB,9,83.85,-47.95,8140,2161
215.0,2021,Devontae Booker,144.1,RB,10,74.30000000000001,69.79999999999998,8140,3209
216.0,2021,Boston Scott,100.6,RB,10,74.30000000000001,26.299999999999983,8140,5122
217.0,2021,Malcolm Brown,22.5,RB,10,74.30000000000001,-51.80000000000001,8140,2588
221.0,2021,Ty Johnson,119.0,RB,10,74.30000000000001,44.69999999999999,8140,6039
223.5,2021,Carlos Hyde,49.8,RB,10,74.30000000000001,-24.500000000000018,8140,2257
225.0,2021,Mark Ingram II,110.6,RB,10,74.30000000000001,36.29999999999998,8140,956
229.0,2021,Wayne Gallman,13.5,RB,11,56.849999999999994,-43.349999999999994,8140,4150
230.5,2021,Marlon Mack,12.9,RB,11,56.849999999999994,-43.95,8140,4152
238.0,2021,Justin Jackson,88.2,RB,11,56.849999999999994,31.35000000000001,8140,5131
241.0,2021,Salvon Ahmed,38.6,RB,11,56.849999999999994,-18.249999999999993,8140,6918
252.0,2021,Jeff Wilson Jr.,51.5,RB,11,56.849999999999994,-5.349999999999994,8140,5284
256.5,2021,Le'Veon Bell,36.1,RB,11,56.849999999999994,-20.749999999999993,8140,1408
262.0,2021,Joshua Kelley,19.0,RB,12,20.7,-1.6999999999999993,8140,7045
265.0,2021,Qadree Ollison,21.7,RB,12,20.7,1.0,8140,6002
265.5,2021,Larry Rountree III,15.6,RB,12,20.7,-5.1,8140,7574
266.0,2021,Benny Snell Jr.,13.1,RB,12,20.7,-7.6,8140,6156
268.0,2021,Jermar Jefferson,25.7,RB,12,20.7,5.0,8140,7599
272.5,2021,Samaje Perine,83.2,RB,12,20.7,62.5,8140,4147
273.0,2021,Alex Collins,70.8,RB,13,52.849999999999994,17.950000000000003,8140,3327
274.0,2021,Jaret Patterson,55.9,RB,13,52.849999999999994,3.0500000000000043,8140,7537
286.0,2021,Anthony McFarland Jr.,2.4,RB,13,52.849999999999994,-50.45,8140,6878
288.5,2021,Chris Evans,49.8,RB,13,52.849999999999994,-3.049999999999997,8140,7794
293.0,2021,DeeJay Dallas,60.1,RB,13,52.849999999999994,7.250000000000007,8140,6931
295.0,2021,Jake Funk,0.5,RB,13,52.849999999999994,-52.349999999999994,8140,7771
298.0,2021,Cam Akers,4.3,RB,14,23.9,-19.6,8140,6938
301.0,2021,J.J. Taylor,20.5,RB,14,23.9,-3.3999999999999986,8140,6973
302.0,2021,Kylin Hill,3.9,RB,14,23.9,-20.0,8140,7572
306.5,2021,JaMycal Hasty,51.5,RB,14,23.9,27.6,8140,6996
320.5,2021,Mekhi Sargent,1.1,RB,14,23.9,-22.799999999999997,8140,8085
326.0,2021,Eno Benjamin,28.0,RB,14,23.9,4.100000000000001,8140,6951
328.0,2021,Matt Breida,44.7,RB,15,42.5,2.200000000000003,8140,4455
329.0,2021,Elijah Mitchell,165.0,RB,15,42.5,122.5,8140,7561
331.0,2021,Cordarrelle Patterson,234.6,RB,15,42.5,192.1,8140,1535
332.0,2021,Duke Johnson Jr.,59.1,RB,15,42.5,16.6,8140,2382
336.0,2021,D'Ernest Johnson,104.1,RB,15,42.5,61.599999999999994,8140,6694
343.0,2021,Khalil Herbert,78.9,RB,15,42.5,36.400000000000006,8140,7608
350.0,2021,Ke'Shawn Vaughn,36.6,RB,16,16.7,19.9,8140,6885
351.0,2021,Kalen Ballage,6.4,RB,16,16.7,-10.3,8140,4994
354.0,2021,Royce Freeman,34.6,RB,16,16.7,17.900000000000002,8140,5046
359.0,2021,D'Onta Foreman,95.9,RB,16,16.7,79.2,8140,4111
360.0,2021,Jordan Howard,62.5,RB,16,16.7,45.8,8140,3306
362.0,2021,Rodney Smith,9.8,RB,16,16.7,-6.899999999999999,8140,7101
372.0,2021,Kene Nwangwu,11.0,RB,17,13.4,-2.4000000000000004,8140,7720
376.0,2021,La'Mical Perine,3.1,RB,17,13.4,-10.3,8140,6908
378.0,2021,Devonta Freeman,146.6,RB,17,13.4,133.2,8140,2168
382.0,2021,Adrian Peterson,26.6,RB,17,13.4,13.2,8140,184
386.0,2021,Peyton Barber,49.9,RB,17,13.4,36.5,8140,3594
388.0,2021,Patrick Ricard,20.7,RB,17,13.4,7.299999999999999,8140,
393.0,2021,Alex Armah,9.2,RB,18,10.4,-1.200000000000001,8140,
400.0,2021,Jordan Wilkins,0.0,RB,18,10.4,-10.4,8140,5100
6.5,2021,Travis Kelce,264.8,TE,0,159.6,105.20000000000002,8140,1466
21.9,2021,Darren Waller,133.5,TE,0,159.6,-26.09999999999999,8140,2505
27.4,2021,George Kittle,200.0,TE,0,159.6,40.400000000000006,8140,4217
48.9,2021,Kyle Pitts,176.6,TE,0,159.6,17.0,8140,7553
55.4,2021,Mark Andrews,297.1,TE,0,159.6,137.50000000000003,8140,5012
57.1,2021,T.J. Hockenson,143.3,TE,0,159.6,-16.299999999999983,8140,5844
89.8,2021,Logan Thomas,55.6,TE,1,146.15,-90.55,8140,2251
95.0,2021,Noah Fant,159.0,TE,1,146.15,12.849999999999994,8140,5857
97.7,2021,Dallas Goedert,163.0,TE,1,146.15,16.849999999999994,8140,5022
101.5,2021,Robert Tonyan,50.4,TE,1,146.15,-95.75,8140,4602
104.1,2021,Tyler Higbee,147.0,TE,1,146.15,0.8499999999999943,8140,3271
120.3,2021,Mike Gesicki,163.0,TE,1,146.15,16.849999999999994,8140,4993
127.8,2021,Jonnu Smith,67.4,TE,2,113.45,-46.05,8140,4144
143.5,2021,Evan Engram,104.5,TE,2,113.45,-8.950000000000003,8140,4066
145.6,2021,Rob Gronkowski,171.2,TE,2,113.45,57.749999999999986,8140,515
145.8,2021,Hunter Henry,164.3,TE,2,113.45,50.85000000000001,8140,3214
147.6,2021,Gerald Everett,121.8,TE,2,113.45,8.349999999999994,8140,4089
167.4,2021,Cole Kmet,121.2,TE,2,113.45,7.75,8140,6826
168.0,2021,Austin Hooper,90.5,TE,3,102.85,-12.349999999999994,8140,3202
168.6,2021,Jared Cook,128.4,TE,3,102.85,25.55000000000001,8140,367
169.0,2021,Zach Ertz,180.7,TE,3,102.85,77.85,8140,1339
175.6,2021,Adam Trautman,65.3,TE,3,102.85,-37.55,8140,6869
178.7,2021,Anthony Firkser,81.1,TE,3,102.85,-21.75,8140,4435
190.5,2021,Blake Jarwin,32.6,TE,3,102.85,-70.25,8140,4571
202.0,2021,Eric Ebron,32.5,TE,4,72.05,-39.55,8140,2118
233.5,2021,Pat Freiermuth,151.7,TE,4,72.05,79.64999999999999,8140,7600
245.5,2021,Donald Parham Jr.,57.0,TE,4,72.05,-15.049999999999995,8140,6074
246.5,2021,Chris Herndon,14.0,TE,4,72.05,-58.05,8140,5009
248.5,2021,Dan Arnold,75.8,TE,4,72.05,3.75,8140,4741
253.5,2021,Hayden Hurst,66.1,TE,4,72.05,-5.950000000000003,8140,4973
256.0,2021,O.J. Howard,33.5,TE,5,70.5,-37.0,8140,4055
259.0,2021,Dalton Schultz,206.8,TE,5,70.5,136.3,8140,5001
259.5,2021,Tyler Kroft,39.3,TE,5,70.5,-31.200000000000003,8140,2390
260.0,2021,Tyler Conklin,138.3,TE,5,70.5,67.80000000000001,8140,5133
263.5,2021,Dawson Knox,162.1,TE,5,70.5,91.6,8140,5906
264.5,2021,C.J. Uzomah,128.3,TE,5,70.5,57.80000000000001,8140,2460
272.0,2021,Juwan Johnson,52.9,TE,6,51.7,1.1999999999999955,8140,7002
278.0,2021,Mo Alie-Cox,79.6,TE,6,51.7,27.89999999999999,8140,4054
288.0,2021,Jimmy Graham,48.7,TE,6,51.7,-3.0,8140,616
297.5,2021,Jack Doyle,77.2,TE,6,51.7,25.5,8140,1706
299.0,2021,Will Dissly,50.1,TE,6,51.7,-1.6000000000000014,8140,5010
307.0,2021,Harrison Bryant,62.3,TE,6,51.7,10.599999999999994,8140,6850
310.0,2021,David Njoku,107.6,TE,7,36.75,70.85,8140,4033
311.0,2021,Jordan Akins,45.7,TE,7,36.75,8.950000000000003,8140,5032
320.0,2021,Jacob Harris,0.0,TE,7,36.75,-36.75,8140,
324.0,2021,Kyle Rudolph,57.7,TE,7,36.75,20.950000000000003,8140,943
325.0,2021,Jacob Hollister,20.5,TE,7,36.75,-16.25,8140,4421
337.0,2021,Foster Moreau,85.3,TE,7,36.75,48.55,8140,5985
339.0,2021,Albert Okwuegbunam,78.0,TE,8,28.1,49.9,8140,6843
356.0,2021,Kylen Granson,21.6,TE,8,28.1,-6.5,8140,7602
365.0,2021,Noah Gray,16.6,TE,8,28.1,-11.5,8140,7828
367.0,2021,Josh Oliver,15.6,TE,8,28.1,-12.500000000000002,8140,5973
370.0,2021,Derek Carrier,3.3,TE,8,28.1,-24.8,8140,1718
379.0,2021,Darren Fells,8.3,TE,8,28.1,-19.8,8140,1592
387.0,2021,Brevin Jordan,55.8,TE,9,26.4,29.4,8140,7568
391.0,2021,Devin Asiasi,0.0,TE,9,26.4,-26.4,8140,6956
6.6,2021,Davante Adams,344.3,WR,0,273.95000000000005,70.34999999999997,8140,2133
9.4,2021,Tyreek Hill,298.5,WR,0,273.95000000000005,24.549999999999955,8140,3321
12.7,2021,Stefon Diggs,285.5,WR,0,273.95000000000005,11.549999999999956,8140,2449
15.5,2021,Calvin Ridley,71.1,WR,0,273.95000000000005,-202.85000000000005,8140,4981
16.6,2021,DeAndre Hopkins,147.2,WR,0,273.95000000000005,-126.75000000000006,8140,1426
19.7,2021,D.K. Metcalf,244.3,WR,0,273.95000000000005,-29.65000000000003,8140,5846
22.4,2021,A.J. Brown,180.9,WR,1,227.8,-46.900000000000006,8140,5859
22.6,2021,Justin Jefferson,331.0,WR,1,227.8,103.2,8140,6794
27.3,2021,Keenan Allen,255.8,WR,1,227.8,28.0,8140,1479
28.2,2021,CeeDee Lamb,232.8,WR,1,227.8,5.0,8140,6786
28.3,2021,Terry McLaurin,213.5,WR,1,227.8,-14.300000000000011,8140,5927
30.1,2021,Allen Robinson II,85.0,WR,1,227.8,-142.8,8140,1992
33.6,2021,Robert Woods,135.2,WR,2,226.2,-91.0,8140,1352
36.1,2021,Amari Cooper,202.5,WR,2,226.2,-23.69999999999999,8140,2309
36.5,2021,Mike Evans,262.5,WR,2,226.2,36.30000000000001,8140,2216
39.8,2021,Chris Godwin,246.4,WR,2,226.2,20.200000000000017,8140,4037
41.1,2021,Cooper Kupp,437.5,WR,2,226.2,211.3,8140,4039
41.3,2021,Tyler Lockett,239.4,WR,2,226.2,13.200000000000015,8140,2374
45.4,2021,DJ Moore,237.5,WR,3,209.45,28.05000000000001,8140,4983
47.1,2021,Julio Jones,80.4,WR,3,209.45,-129.04999999999998,8140,947
49.3,2021,Diontae Johnson,276.4,WR,3,209.45,66.94999999999999,8140,5937
52.3,2021,Adam Thielen,199.8,WR,3,209.45,-9.649999999999975,8140,1689
53.0,2021,Brandon Aiyuk,170.3,WR,3,209.45,-39.14999999999998,8140,6803
53.7,2021,Tee Higgins,219.1,WR,3,209.45,9.650000000000006,8140,6801
59.9,2021,Chase Claypool,166.6,WR,4,166.3,0.2999999999999829,8140,6886
64.7,2021,Odell Beckham Jr.,129.1,WR,4,166.3,-37.20000000000002,8140,2078
65.1,2021,Ja'Marr Chase,306.6,WR,4,166.3,140.3,8140,7564
65.9,2021,Jerry Jeudy,85.0,WR,4,166.3,-81.30000000000001,8140,6783
67.8,2021,Kenny Golladay,89.1,WR,4,166.3,-77.20000000000002,8140,4131
70.7,2021,Courtland Sutton,147.6,WR,4,166.3,-18.700000000000017,8140,5045
72.8,2021,JuJu Smith-Schuster,34.8,WR,5,143.10000000000002,-108.30000000000004,8140,4040
74.5,2021,Robbie Chosen,138.5,WR,5,143.10000000000002,-4.600000000000023,8140,3423
75.1,2021,Deebo Samuel,338.0,WR,5,143.10000000000002,194.9,8140,5872
79.1,2021,Tyler Boyd,182.0,WR,5,143.10000000000002,38.89999999999998,8140,3225
81.7,2021,DeVonta Smith,185.6,WR,5,143.10000000000002,42.49999999999997,8140,7525
83.4,2021,Laviska Shenault Jr.,129.0,WR,5,143.10000000000002,-14.100000000000025,8140,6814
84.0,2021,Antonio Brown,121.1,WR,6,146.4,-25.30000000000001,8140,536
90.4,2021,DJ Chark Jr.,34.4,WR,6,146.4,-112.0,8140,4951
91.6,2021,Brandin Cooks,231.8,WR,6,146.4,85.4,8140,2197
96.3,2021,Michael Gallup,91.5,WR,6,146.4,-54.900000000000006,8140,5038
97.1,2021,Corey Davis,107.2,WR,6,146.4,-39.2,8140,4036
97.6,2021,Jarvis Landry,137.0,WR,6,146.4,-9.400000000000006,8140,1825
101.4,2021,Mike Williams,244.6,WR,7,114.2,130.39999999999998,8140,4068
103.6,2021,Michael Pittman Jr.,236.6,WR,7,114.2,122.4,8140,6819
103.6,2021,Curtis Samuel,9.8,WR,7,114.2,-104.4,8140,4082
105.1,2021,Jaylen Waddle,247.8,WR,7,114.2,133.60000000000002,8140,7526
107.6,2021,Marquise Brown,228.3,WR,7,114.2,114.1,8140,5848
109.1,2021,Darnell Mooney,219.7,WR,7,114.2,105.5,8140,7090
113.9,2021,Mecole Hardman Jr.,144.9,WR,8,123.0,21.90000000000001,8140,5917
116.3,2021,DeVante Parker,103.5,WR,8,123.0,-19.5,8140,2319
117.8,2021,Marvin Jones Jr.,180.2,WR,8,123.0,57.19999999999999,8140,1067
126.2,2021,Elijah Moore,138.2,WR,8,123.0,15.199999999999989,8140,7596
127.0,2021,Marquez Callaway,151.8,WR,8,123.0,28.80000000000001,8140,6989
127.1,2021,Russell Gage,167.0,WR,8,123.0,44.0,8140,5110
129.5,2021,Henry Ruggs III,84.5,WR,9,117.9,-33.400000000000006,8140,6789
140.6,2021,Jakobi Meyers,182.5,WR,9,117.9,64.6,8140,5947
143.8,2021,Cole Beasley,157.3,WR,9,117.9,39.400000000000006,8140,1144
147.0,2021,Jalen Reagor,78.1,WR,9,117.9,-39.80000000000001,8140,6798
152.6,2021,Terrace Marshall Jr.,30.8,WR,9,117.9,-87.10000000000001,8140,7565
156.0,2021,Sterling Shepard,77.7,WR,9,117.9,-40.2,8140,3200
159.6,2021,Nelson Agholor,103.4,WR,10,99.6,3.8000000000000114,8140,2325
162.0,2021,Emmanuel Sanders,131.7,WR,10,99.6,32.099999999999994,8140,538
167.5,2021,Bryan Edwards,109.1,WR,10,99.6,9.5,8140,6870
170.9,2021,Tre'Quan Smith,87.7,WR,10,99.6,-11.899999999999991,8140,5026
177.5,2021,Gabe Davis,125.9,WR,10,99.6,26.30000000000001,8140,6943
181.1,2021,Rashod Bateman,103.5,WR,10,99.6,3.9000000000000057,8140,7571
183.1,2021,Christian Kirk,206.3,WR,11,74.25,132.05,8140,4950
186.6,2021,John Brown,0.0,WR,11,74.25,-74.25,8140,2238
188.8,2021,A.J. Green,156.8,WR,11,74.25,82.55000000000001,8140,830
190.2,2021,Amon-Ra St. Brown,223.3,WR,11,74.25,149.05,8140,7547
191.0,2021,Parris Campbell,32.2,WR,11,74.25,-42.05,8140,5880
192.9,2021,Marquez Valdes-Scantling,87.0,WR,11,74.25,12.75,8140,5086
193.0,2021,Tyrell Williams,3.4,WR,12,94.7,-91.3,8140,2583
193.5,2021,Randall Cobb,95.6,WR,12,94.7,0.8999999999999915,8140,928
195.6,2021,Jamison Crowder,107.7,WR,12,94.7,13.0,8140,2410
196.3,2021,T.Y. Hilton,74.1,WR,12,94.7,-20.60000000000001,8140,1110
203.2,2021,Breshad Perriman,33.4,WR,12,94.7,-61.3,8140,2331
204.3,2021,Sammy Watkins,72.4,WR,12,94.7,-22.299999999999997,8140,1817
215.4,2021,Allen Lazard,142.5,WR,13,78.35,64.15,8140,5185
220.3,2021,DeSean Jackson,77.8,WR,13,78.35,-0.5499999999999972,8140,147
220.9,2021,Byron Pringle,128.8,WR,13,78.35,50.45000000000002,8140,5199
222.6,2021,Nico Collins,83.6,WR,13,78.35,5.25,8140,7569
229.2,2021,Dyami Brown,28.1,WR,13,78.35,-50.24999999999999,8140,7587
233.0,2021,Van Jefferson,168.2,WR,13,78.35,89.85,8140,6853
237.0,2021,KJ Hamler,12.4,WR,14,90.55,-78.14999999999999,8140,6805
239.8,2021,Darius Slayton,70.6,WR,14,90.55,-19.950000000000003,8140,6149
241.8,2021,Donovan Peoples-Jones,111.7,WR,14,90.55,21.15000000000001,8140,6824
243.0,2021,Joshua Palmer,92.9,WR,14,90.55,2.3500000000000085,8140,7670
251.5,2021,Denzel Mims,21.3,WR,14,90.55,-69.25,8140,6849
257.5,2021,Hunter Renfrow,261.1,WR,14,90.55,170.55,8140,5955
257.5,2021,Kadarius Toney,81.6,WR,15,60.7,20.89999999999999,8140,7606
267.5,2021,Josh Reynolds,80.6,WR,15,60.7,19.89999999999999,8140,4171
269.0,2021,Quez Watkins,114.0,WR,15,60.7,53.3,8140,6927
269.0,2021,Demarcus Robinson,69.4,WR,15,60.7,8.700000000000003,8140,3286
275.0,2021,Quintez Cephus,47.4,WR,15,60.7,-13.300000000000004,8140,6895
283.0,2021,Tim Patrick,156.4,WR,15,60.7,95.7,8140,4351
289.0,2021,Adam Humphries,79.3,WR,16,47.55,31.75,8140,2822
290.0,2021,Amari Rodgers,9.6,WR,16,47.55,-37.95,8140,7540
296.0,2021,Zach Pascal,96.5,WR,16,47.55,48.95,8140,4319
306.0,2021,Keelan Cole Sr.,78.9,WR,16,47.55,31.35000000000001,8140,4622
308.0,2021,Preston Williams,13.8,WR,16,47.55,-33.75,8140,6148
309.5,2021,Kendrick Bourne,177.5,WR,16,47.55,129.95,8140,4454
312.0,2021,Demetric Felton Jr.,50.5,WR,17,50.1,0.3999999999999986,8140,
313.0,2021,Rashard Higgins,57.5,WR,17,50.1,7.399999999999999,8140,3328
314.0,2021,N'Keal Harry,30.4,WR,17,50.1,-19.700000000000003,8140,
315.0,2021,Olamide Zaccheaus,89.8,WR,17,50.1,39.7,8140,6271
316.0,2021,Keke Coutee,1.5,WR,17,50.1,-48.6,8140,5007
323.0,2021,Jalen Guyton,97.2,WR,17,50.1,47.1,8140,6421
333.0,2021,Marquise Goodwin,57.2,WR,18,55.85,1.3500000000000014,8140,1346
334.0,2021,Anthony Miller,14.5,WR,18,55.85,-41.35,8140,5013
340.0,2021,James Washington,65.8,WR,18,55.85,9.949999999999996,8140,5024
341.0,2021,K.J. Osborn,158.5,WR,18,55.85,102.65,8140,7066
344.0,2021,Isaiah McKenzie,54.5,WR,18,55.85,-1.3500000000000014,8140,4197
345.0,2021,Ihmir Smith-Marsette,28.6,WR,18,55.85,-27.25,8140,7559
348.0,2021,Collin Johnson,21.5,WR,19,45.5,-24.0,8140,6857
352.0,2021,Travis Fulgham,0.0,WR,19,45.5,-45.5,8140,6059
357.0,2021,Albert Wilson,48.0,WR,19,45.5,2.5,8140,2025
358.0,2021,Tutu Atwell,0.0,WR,19,45.5,-45.5,8140,7562
361.0,2021,Devin Duvernay,77.2,WR,19,45.5,31.700000000000003,8140,6847
363.0,2021,Chris Conley,66.6,WR,19,45.5,21.09999999999999,8140,2381
368.0,2021,Tylan Wallace,4.3,WR,20,25.700000000000003,-21.4,8140,7595
371.0,2021,Tyler Johnson,72.0,WR,20,25.700000000000003,46.3,8140,6960
381.0,2021,Dez Fitzpatrick,15.9,WR,20,25.700000000000003,-9.800000000000002,8140,7729
383.0,2021,Andy Isabella,2.3,WR,20,25.700000000000003,-23.4,8140,5915
384.0,2021,Trent Sherfield,23.7,WR,20,25.700000000000003,-2.0000000000000036,8140,5154
385.0,2021,Mohamed Sanu,32.7,WR,20,25.700000000000003,7.0,8140,1071
390.0,2021,Dede Westbrook,16.8,WR,21,21.7,-4.899999999999999,8140,4146
394.0,2021,Greg Ward,34.5,WR,21,21.7,12.8,8140,6744
396.0,2021,Cedrick Wilson Jr.,142.3,WR,21,21.7,120.6,8140,5113
398.0,2021,Daurice Fountain,0.0,WR,21,21.7,-21.7,8140,5102
26.0,2022,Josh Allen,415.5,QB,0,307.2,108.3,8140,4984
37.8,2022,Justin Herbert,294.0,QB,0,307.2,-13.199999999999989,8140,6797
39.3,2022,Patrick Mahomes,421.8,QB,0,307.2,114.60000000000002,8140,4046
44.8,2022,Lamar Jackson,245.2,QB,0,307.2,-62.0,8140,4881
53.0,2022,Jalen Hurts,383.8,QB,0,307.2,76.60000000000002,8140,6904
57.5,2022,Kyler Murray,203.3,QB,0,307.2,-103.89999999999998,8140,5849
62.8,2022,Joe Burrow,362.7,QB,1,286.7,76.0,8140,6770
74.8,2022,Russell Wilson,240.2,QB,1,286.7,-46.5,8140,1234
78.0,2022,Tom Brady,285.0,QB,1,286.7,-1.6999999999999886,8140,167
79.0,2022,Trey Lance,13.5,QB,1,286.7,-273.2,8140,7610
81.8,2022,Dak Prescott,215.6,QB,1,286.7,-71.1,8140,3294
96.8,2022,Matthew Stafford,122.4,QB,1,286.7,-164.29999999999998,8140,421
99.8,2022,Aaron Rodgers,255.2,QB,2,259.25,-4.050000000000011,8140,96
99.8,2022,Derek Carr,233.1,QB,2,259.25,-26.15000000000001,8140,2028
104.8,2022,Kirk Cousins,305.6,QB,2,259.25,46.35000000000002,8140,1166
117.8,2022,Justin Fields,309.0,QB,2,259.25,49.75,8140,7591
121.3,2022,Tua Tagovailoa,240.9,QB,2,259.25,-18.34999999999999,8140,6768
125.8,2022,Trevor Lawrence,315.6,QB,2,259.25,56.35000000000002,8140,7523
135.8,2022,Jameis Winston,46.9,QB,3,209.0,-162.1,8140,2306
139.3,2022,Matt Ryan,178.3,QB,3,209.0,-30.69999999999999,8140,24
153.5,2022,Daniel Jones,295.5,QB,3,209.0,86.5,8140,5870
159.3,2022,Jared Goff,293.8,QB,3,209.0,84.80000000000001,8140,3163
166.0,2022,Ryan Tannehill,169.2,QB,3,209.0,-39.80000000000001,8140,1049
166.3,2022,Mac Jones,181.1,QB,3,209.0,-27.90000000000001,8140,7527
173.5,2022,Baker Mayfield,133.4,QB,4,174.65,-41.25,8140,4892
180.3,2022,Davis Mills,200.5,QB,4,174.65,25.84999999999999,8140,7585
187.8,2022,Carson Wentz,119.8,QB,4,174.65,-54.85000000000001,8140,3161
193.8,2022,Zach Wilson,100.7,QB,4,174.65,-73.95,8140,7538
195.8,2022,Deshaun Watson,90.6,QB,4,174.65,-84.05000000000001,8140,4017
196.8,2022,Marcus Mariota,207.6,QB,4,174.65,32.94999999999999,8140,2307
217.8,2022,Kenny Pickett,156.7,QB,5,112.1,44.599999999999994,8140,8160
251.0,2022,Malik Willis,26.3,QB,5,112.1,-85.8,8140,8161
256.0,2022,Geno Smith,322.9,QB,5,112.1,210.8,8140,1373
